Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Cabo Verde,CPV,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,84.05058205,92.16438745,102.1159219,102.436767,100.473455,101.8212851,93.05252412,83.83261889,76.20162485,81.43779264,85.95158403,80.95396931,83.93988997,60.306432,71.56344205,77.51555138,75.48996786,85.97934615,81.88141375,80.96901996,87.52060836,92.1637225,101.0897023,98.76838081,101.56717,104.3438399,117.8166972,102.2242419,99.98436952,88.03723519,94.43834597,99.84914998,100.2771418,95.33908878,101.0465562,,,
Costa Rica,CRI,Trade (% of GDP),NE.TRD.GNFS.ZS,47.59306432,47.1784853,49.93407708,50.31135652,54.01583016,56.95303006,55.97658828,57.07287475,61.30844522,59.47695331,63.20944327,64.89281343,67.77428857,68.34212127,81.87156172,68.60978582,63.81967005,67.20368481,64.21263938,64.11618942,63.29690474,91.4445351,87.24876915,60.77948138,58.03479822,55.84058597,53.98014528,57.41168656,60.9217738,64.36063807,66.50058764,71.71149251,76.41254257,79.73148099,78.40226371,80.22558741,84.49225589,88.04966468,92.48985619,87.90394017,86.89600867,81.17188891,80.77460673,83.69477623,85.63212088,89.63585907,90.26285213,86.91153383,86.93442958,70.17782049,68.21857605,69.45106888,68.14453677,65.61837454,67.0138071,61.90837056,63.52421231,
Caribbean small states,CSS,Trade (% of GDP),NE.TRD.GNFS.ZS,104.5603346,109.7462016,106.8269222,104.8719457,110.9681911,111.870776,82.68876337,80.82165437,82.45359779,87.09161255,84.88356194,89.82187081,86.92479394,85.07027512,95.33823823,93.87206025,93.06580336,94.37549446,97.76053258,102.5686093,110.0417715,104.5099669,95.05832756,88.38454641,93.78674463,92.92314809,91.13653742,89.73491076,85.69319069,93.3438707,93.59140134,96.11675921,97.96892315,91.93088816,93.38963977,101.2221818,97.10288922,102.0655759,102.8298263,97.05863355,101.5751972,98.91892402,90.91473538,91.43908223,95.17944948,101.2240373,108.8563106,102.3322071,105.8990309,90.43913707,88.68287652,103.4698936,100.9897902,100.9294376,97.28396656,90.07093651,,
Cuba,CUB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,76.80653796,76.80865045,76.80949749,76.80180344,76.7856934,76.82704406,76.81921841,76.81372741,76.76333053,76.70514707,77.03379205,76.7800937,76.78627504,76.51134797,76.41422843,78.67701557,75.51160049,76.81718105,75.13671282,75.92863188,71.11449322,50.99611654,35.14686734,28.91583018,27.77589665,29.30841762,32.62502348,32.75461047,32.50463292,31.8689322,31.07598788,29.36235891,24.72931335,26.58713358,31.31141533,39.36207796,37.18744549,37.96760966,44.91722075,32.91398196,40.2919413,46.96042905,45.86620363,44.32389693,39.27415285,31.59797459,,
Curacao,CUW,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,92.17898634,112.3689838,115.5755086,105.2517279,108.447117,108.325663,113.5730649,115.1624571,114.3837403,121.7586297,107.569825,93.45992761,97.55645632,101.5832425,111.3341264,108.6082087,104.1799049,110.0970073,95.41637535,95.77615161,134.387383,140.851711,139.7649212,134.9106801,131.2116346,137.4964135,131.8489343,123.6406522,114.0046926,113.9045337,111.9175222,109.8064413,111.2750838,112.9469641,102.8018315,107.6908728,108.7886636,108.369549,115.4731126,122.0641944,128.9437493,131.3897089,
Czech Republic,CZE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8063916,71.61825999,78.89511605,79.13457296,75.6995856,83.8949552,81.49325044,85.07416815,84.68860957,86.26125292,98.2331208,99.30997399,91.52598182,95.01519722,113.8683352,122.0152585,127.6325026,130.3729027,124.2888316,113.4927688,128.9670771,138.7849783,147.5374589,147.9781744,158.7269567,156.0998637,151.5987673,
Germany,DEU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,31.81554837,30.94590031,30.83443706,31.80778412,37.07443906,36.02558165,38.49724867,38.2301506,37.30362556,39.35521009,41.99389305,44.33021248,44.53494532,43.72017398,46.39590118,48.07367909,43.085753,41.82644759,42.66626056,45.36462533,46.01419185,47.97455374,45.05002006,40.64430528,42.07295019,43.5447211,44.99672952,49.60103503,51.58287212,53.3694452,61.3899966,61.97779664,60.77300852,61.51913445,65.85610978,70.42119034,77.0821686,79.37053115,80.94490464,70.66504625,79.30307822,84.74773595,85.87475437,84.83642578,84.48567249,85.75578664,84.26726674,
Djibouti,DJI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.2721494,131.8985521,121.3521498,108.1910884,97.95899684,90.36244008,88.90369611,89.15666697,93.89887107,85.67197109,85.43841544,83.06743497,82.32084588,88.98203896,91.13993664,91.58084469,97.21760767,134.2378213,,,,,,,,,,
Dominica,DMA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,102.2403259,107.5762545,118.9799331,114.5578743,113.2613681,110.7741339,101.7145505,104.0026382,96.49485311,112.5446134,114.5687987,123.4278795,125.5511821,135.0791636,121.1687672,117.2863351,109.5762571,111.8540929,114.2221855,112.7114662,126.1282982,125.2855444,126.0201964,97.54145338,83.643604,82.737836,78.76441304,81.2734575,87.9,87.95066414,91.17182092,96.91517391,84.32564254,89.13376692,90.43051074,84.00016483,87.08123238,115.9733173,108.8681805,102.3308643,
Denmark,DNK,Trade (% of GDP),NE.TRD.GNFS.ZS,66.63227343,62.3393037,61.12438656,61.19424866,62.48017309,60.8372777,59.3351573,57.33704325,57.35987906,57.94551061,57.13460247,55.67463453,53.22114104,57.83975687,64.66158191,59.70056842,61.00734429,60.28273635,57.05290543,60.84787289,65.45571111,70.74481601,70.83856459,69.63290461,70.90858299,72.08726495,64.79733949,61.35294424,63.75532883,67.04493181,67.29019808,69.14651716,67.00190896,65.60498715,67.78057881,68.51458249,68.47128372,71.16842868,71.29911938,72.69719964,82.98395071,83.96858681,84.55693977,80.8817255,82.20778074,89.39976696,97.36669718,100.0678611,104.8282236,89.75503196,94.09997979,101.2457401,103.2409992,103.0501478,102.2639205,104.0589352,100.9741225,
Dominican Republic,DOM,Trade (% of GDP),NE.TRD.GNFS.ZS,44.40811024,39.59637988,48.05242082,46.70493694,47.72816378,36.57245806,41.68106515,43.09045226,45.13020109,44.59162942,41.82038227,41.07057129,46.15307201,47.55832505,61.16694011,57.73344657,49.07880875,44.18913718,41.51306971,47.6322098,48.10737674,45.8373468,33.5886464,32.70702815,61.05281483,65.2549024,57.82416677,62.98856857,74.76803733,77.99519717,77.51764607,83.17583005,81.06936326,78.78735009,78.26808422,75.08636434,73.35494987,76.41644915,79.37904054,79.89235053,82.91427366,74.72228232,72.81372007,86.4946927,83.88334774,65.53466562,67.96629758,61.94723068,61.39205309,50.61228261,55.90716607,58.91638791,58.48422307,56.77958717,56.33131199,54.00247044,54.07260981,
Algeria,DZA,Trade (% of GDP),NE.TRD.GNFS.ZS,106.1868043,113.7483279,40.61251936,61.5101972,54.52382126,48.43702191,50.63976952,45.06618609,47.32288896,51.8595349,51.22540181,46.10629668,46.17643028,57.09342653,74.23881924,76.65453541,70.17325688,72.32688423,65.70456889,64.01404929,64.67692316,65.46499364,59.92293127,53.74411736,53.17638369,50.32612063,36.02671057,32.68458447,38.11158728,47.15331971,48.38071368,52.71758671,49.18908424,44.92281337,48.58443779,55.19100521,53.70514788,52.24391151,45.09445056,50.92911545,62.85834408,58.70616249,61.13416484,62.12477208,65.70142617,71.2785976,70.73001408,71.93812694,76.68452205,71.32432835,69.86666176,67.47227545,65.40497893,63.61082358,62.14577676,59.73289741,56.27204229,
East Asia & Pacific (excluding high income),EAP,Trade (% of GDP),NE.TRD.GNFS.ZS,14.97590962,14.01545551,12.81830285,12.75222222,13.1597509,12.13490557,13.89794661,12.87221645,12.84835865,11.87105437,12.22814488,12.12065063,12.98656995,15.49954846,19.44318532,17.82349302,17.14337811,16.95196321,17.8424808,20.65386262,22.21629286,24.18628532,27.24972487,26.52686305,26.58814026,27.68751826,26.69223017,31.95991722,36.90332123,34.65635633,35.11128155,37.27035054,40.2710004,45.54123662,46.1502007,45.88469164,45.60568989,46.41197045,49.69667603,48.3011876,54.58913961,53.13631235,55.32218825,62.30410555,69.8774064,72.2408411,73.63702215,70.6440886,66.05823176,53.23871252,57.66856785,59.77928032,57.47183904,55.87878608,55.06411569,50.28168041,47.07089044,
Early-demographic dividend,EAR,Trade (% of GDP),NE.TRD.GNFS.ZS,24.25266145,24.39266573,22.41084738,23.35637125,23.38613119,22.61882163,24.86525595,24.29334942,27.76588384,27.31724874,27.61539453,28.13845089,29.44695904,34.62048181,36.78539581,37.40372997,36.25521338,36.8978706,36.12509467,37.92132361,39.80244449,39.79310337,38.21331044,37.42996373,36.85965152,35.35423591,32.83174729,34.90719218,37.05964545,38.93117832,40.26963291,40.83283506,41.0710209,40.27735352,41.06403639,44.84801589,46.55225119,47.25997076,47.38112426,45.1274953,49.30512614,48.04069279,50.30225192,50.90915286,54.95108242,57.22588425,58.76346175,58.75092398,61.00041783,53.08933974,55.08174338,58.38235703,58.00687414,56.71236242,54.72409627,51.7436362,50.36477622,
East Asia & Pacific,EAS,Trade (% of GDP),NE.TRD.GNFS.ZS,22.79665746,24.5013227,23.09487835,23.19039372,22.9664448,22.83710488,24.17383138,23.43048219,24.42982584,24.46804514,24.95704986,25.36461148,24.89486586,28.01871134,34.19141683,31.77274083,32.32310744,31.92106156,31.34325733,34.90806905,38.519374,39.35921046,39.56938884,38.01641522,38.46158125,37.82398324,35.46384863,38.37070234,41.24974854,39.89026476,39.99031313,40.27428346,41.15924115,43.04364687,43.57467898,44.93042423,45.11198098,46.072064,47.87831806,46.63134314,51.82196547,50.51327988,51.69569829,56.45248414,62.44824456,64.90265964,67.7458602,67.31526656,68.16795303,56.09774596,61.26582188,64.36137498,63.29700644,63.14212292,63.16852894,58.03959627,54.12510245,
Europe & Central Asia (excluding high income),ECA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.83918181,39.9721426,34.0947023,85.88285144,62.50871629,55.99797511,59.01559134,56.72218689,57.70321369,56.90943897,64.496281,68.22959659,66.24342458,65.07633862,65.26201583,66.05231465,64.0530446,63.50794831,61.95602489,63.40177473,56.7139734,58.82797959,61.65082478,60.66132655,58.61298726,59.77636336,59.91291074,58.59290603,
Europe & Central Asia,ECS,Trade (% of GDP),NE.TRD.GNFS.ZS,38.96525109,38.80597709,38.46027093,38.71670688,39.08477849,38.87366188,39.30268606,38.64775311,40.17279601,41.89499426,39.49281864,39.27229029,39.20024632,42.0187899,49.23727914,45.10393507,47.75884041,47.9266901,46.14658933,48.47645261,51.85055111,53.72442075,53.5936891,53.6520077,56.8661649,57.18762254,50.92660931,50.24709516,50.99730821,52.78942974,51.42358391,50.24615635,56.58840924,52.94428807,54.05445906,56.83723008,57.18549791,60.35374271,61.05291561,62.70171,69.31293055,68.40267841,66.15633207,65.21869829,67.63247437,70.08720426,73.80104374,74.67097012,76.36480987,67.64495769,74.36067516,79.13687117,80.18563058,79.79187877,79.93475854,80.23799245,79.87950582,
Ecuador,ECU,Trade (% of GDP),NE.TRD.GNFS.ZS,36.34038553,36.94740818,38.44356772,35.15578067,35.7205243,19.27013828,21.60006919,22.13877914,24.96037301,20.60530271,22.45125356,27.27051473,27.95798974,34.53763474,41.4043701,35.40505004,34.01390427,34.44221024,33.29582882,36.07958177,35.02500959,29.91527369,32.41294559,30.87601734,33.05830053,35.7173094,33.11060448,37.73072285,42.66230148,45.11298119,44.59491229,45.19663998,44.80654365,43.17121842,43.7777475,45.91127073,44.21570268,45.01718632,43.39510795,49.2012508,59.4646993,50.74505716,49.37654964,47.24162924,50.66524037,56.0998297,59.70978319,62.58713843,68.05694738,52.10484902,60.30323871,64.49023889,61.75111241,59.60615606,57.70816899,45.24387715,38.82977455,
"Egypt, Arab Rep.",EGY,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,38.88295206,36.84614912,32.4071505,30.19084407,31.72306715,32.93552184,32.68334825,32.48178412,33.14242265,57.75524581,61.46032889,56.26579521,55.68072747,58.76467303,78.06375276,73.38061288,82.17667616,68.96684383,61.9114607,58.16376477,51.95581618,41.32599716,35.32499647,52.47951673,50.24488299,52.76088472,63.61129152,59.30984903,55.92783505,50.62857143,50.24509804,46.94856146,43.73824746,41.927627,38.36150845,39.0179359,39.81042654,40.98706783,46.17964072,57.81990521,62.95264624,61.51853651,65.07787325,71.68062535,56.55344464,47.93635007,45.25563416,40.71176927,40.37303806,36.92018779,34.84594296,30.03360041,
Euro area,EMU,Trade (% of GDP),NE.TRD.GNFS.ZS,36.70869376,36.71557164,36.55748049,37.13144767,37.62865044,37.71140639,38.51479351,37.5600726,38.65856795,40.89914112,38.81438728,38.5680588,38.80658508,40.91410052,47.59622393,43.8117719,46.39376802,46.52090625,45.34464996,48.19473138,50.61398175,53.20543821,52.89654223,52.60751841,55.59774358,56.02226664,49.31646278,48.76463076,49.92936284,52.71257607,51.92222726,52.07149371,51.2888241,49.64673253,52.21998005,55.55160363,56.16809501,60.13753891,61.41521062,62.27086752,69.93217873,69.12838215,66.70151088,65.22623443,68.09122076,71.1783547,75.41450053,77.22613468,78.4273842,68.0892741,76.21673707,81.68177102,83.59106694,83.18556933,83.93803637,84.79299008,84.03961357,
Eritrea,ERI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.37718937,102.0600016,110.8817782,105.3226286,116.6175203,115.4147767,94.92756567,96.25923618,67.88136193,72.06271096,76.59016366,74.00782429,65.57090685,61.10603102,45.26084605,34.55955953,30.56095005,27.97214161,28.13432287,37.5299147,,,,,,
Spain,ESP,Trade (% of GDP),NE.TRD.GNFS.ZS,15.26805265,16.57385794,18.42278072,18.49234533,20.19538931,21.33913148,22.44910439,20.43472283,23.16902129,24.46148591,25.84998355,25.92878864,27.21466006,28.13889662,31.7185344,29.10905173,30.0997697,29.1926122,27.76174119,27.8710614,31.5916736,35.41684951,36.56742743,39.81511104,41.59969293,40.92329962,35.39741014,36.3646225,36.75434858,37.41871194,35.64299658,35.5113419,36.01253333,36.99307769,41.69560426,44.83026623,46.32842342,51.29225228,52.86422329,54.73805181,60.23783366,58.07415858,54.98286373,53.11137165,54.21246314,54.33510358,55.65927296,57.40645647,55.75793411,46.4972031,52.34357293,58.08609285,59.9311416,61.17961222,62.99647338,63.61039557,62.87600959,
Estonia,EST,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.1995382,134.0956354,153.6804643,158.4289651,144.8717633,126.5135312,126.6509688,124.0913643,123.2780547,130.9127506,136.9166007,137.1214082,135.2656776,137.5229531,116.6496452,143.8001515,167.3499492,170.4283343,165.7945013,162.3141509,153.2102328,154.1028497,
Ethiopia,ETH,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.23293541,45.39790418,41.47178708,40.74108415,39.65612414,35.79045605,
European Union,EUU,Trade (% of GDP),NE.TRD.GNFS.ZS,38.88493235,38.35307134,37.95993214,38.39138727,38.84283999,38.62047985,39.08161962,38.34331817,40.02618742,41.87062458,39.85644351,39.5427011,39.50551446,42.30367305,49.8220603,45.56354881,48.35428399,48.65029838,47.02968968,49.50615967,51.05955219,52.94291363,52.87810546,52.93787223,56.03134446,56.33983032,50.02942105,49.44073384,50.05120881,52.5525949,51.56672041,51.27249578,51.05381781,50.28432969,52.73281845,55.73791453,56.44064475,59.72640205,60.59341081,61.43406188,68.5273963,67.8885023,65.69874848,64.63255731,67.28124006,70.29857754,74.75759957,75.82080652,77.43327137,68.26891474,75.79051996,81.02372165,82.48700804,82.09189674,82.59364327,83.04811138,82.62910677,
Fragile and conflict affected situations,FCS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.90664341,40.99365891,39.63495069,39.24176739,42.11853574,43.58163363,45.09409475,69.79953027,75.26547353,75.5291566,67.08479867,66.91378946,73.63366574,84.22785758,82.10700233,80.7883345,76.01527674,72.6318637,74.23175144,69.06225728,71.18565679,69.97043367,65.01574069,65.99360619,64.79659065,63.06593337,60.36169676,
Finland,FIN,Trade (% of GDP),NE.TRD.GNFS.ZS,43.3504665,41.39129521,41.35823847,38.4806587,40.16856613,40.05693083,39.32876432,38.3132565,41.53649074,44.98209901,49.38469104,47.40722974,47.7548606,48.47172515,55.17392989,50.29521505,49.2315136,52.3510959,52.58687632,58.07039647,62.90006532,61.55300047,57.5377647,57.3739276,56.55912371,55.26979497,49.9458081,49.4531446,48.13820778,47.85346041,45.81584441,43.45691221,50.20034884,58.13779913,62.41516834,64.06915865,65.73682148,68.26382994,67.018325,66.23622196,74.99431239,70.26592909,69.29037218,68.03765942,70.99137414,76.62771387,82.18278935,83.1759422,86.51186561,70.53124085,76.08979156,79.16990486,80.40571992,78.51360788,75.37449994,73.43795478,71.69399161,
Fiji,FJI,Trade (% of GDP),NE.TRD.GNFS.ZS,78.02690583,71.47470398,74.48770492,99.70817121,106.0251799,100.5136986,91.39515455,91.81957187,99.24554184,103.3898305,100,107.3619632,101.0715653,104.0496293,103.4888889,86.62871859,80.14440103,90.59236052,89.71804329,95.97512321,100.4981396,100.4544783,92.86805892,92.64578947,86.72470791,89.09987847,81.13838681,87.36008736,105.4421832,123.0249008,129.5,117.8158668,106.8322981,111.8262939,115.8733722,118.138511,121.6934404,119.480004,119.1086673,122.4426842,135.421932,129.399223,125.408769,128.1137607,124.2307115,118.250842,117.8216524,110.6338233,130.7203988,109.2519797,121.7308549,128.0374526,124.6500231,128.5322372,116.2796129,104.8150055,77.45186599,
France,FRA,Trade (% of GDP),NE.TRD.GNFS.ZS,26.96545495,26.25799643,24.94987464,25.06285613,25.68630559,25.8033546,26.53715193,26.24897892,26.63574216,28.81362869,31.13269635,31.73273062,32.21701656,34.1632388,42.08233967,36.45283976,39.36271767,40.39025912,39.19028687,40.78036202,43.23791788,45.11142859,44.96047296,44.83238769,47.21481636,46.68005244,40.57582405,39.9735063,41.07563231,43.67534787,42.42523571,42.66692917,41.65718865,39.57152709,41.47511896,43.27202284,43.93653441,47.5813221,49.0057228,49.23300565,55.25936459,54.31666763,52.41551091,50.13197446,51.19677804,53.1520143,55.18724501,55.54770336,56.52383696,49.56784804,53.96843903,58.16900437,59.20038487,59.09880412,59.79188949,60.85205695,60.46915527,
Faroe Islands,FRO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.16547442,96.3708137,107.1969256,99.95838535,95.26662672,103.3894844,87.57062147,95,93.93991123,100.4999194,100.6177355,89.82644628,92.84500077,104.3609476,112.4468864,107.7599128,,,,
"Micronesia, Fed. Sts.",FSM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,87.69953052,,,,,,,,,,,,,,,,,,,,,92.59690875,91.70603647,94.47607335,98.08874047,107.7099737,107.4886406,104.5066644,106.1869469,110.6913007,111.9819099,99.61666594,103.7594426,99.02402457,
Gabon,GAB,Trade (% of GDP),NE.TRD.GNFS.ZS,66.79819618,62.87450501,62.48265715,92.49665716,77.84335145,80.54054054,79.30463234,96.10781437,97.6679979,108.7063246,87.70947761,118.6488107,145.345318,116.5114587,100.8071025,97.42647059,91.68404951,102.8542451,108.6795252,95.88892336,96.35036496,104.0590758,101.2616705,104.8672909,99.29314998,119.8533822,89.89564775,87.91442761,78.52202075,86.99363534,76.89744539,80.53493855,79.86884209,83.34303654,99.9266868,95.13469619,95.67090085,98.53626451,95.97478261,97.73145246,101.7019289,83.63861324,84.75908154,80.30260821,81.76753714,83.94959984,88.64940926,85.13247916,88.99886851,83.50457864,89.15766725,90.49837309,92.3428068,90.63503822,73.52046746,74.39202552,68.15384205,
United Kingdom,GBR,Trade (% of GDP),NE.TRD.GNFS.ZS,41.80065061,40.13515219,39.04437356,39.04649845,39.15647233,37.90561305,37.65279397,37.99073317,42.1957977,42.555612,41.90201649,41.55410746,40.52309578,46.24868781,57.2682034,51.42117658,55.96128984,57.42308237,53.57424856,53.26343273,49.98847444,48.11468971,48.33658598,49.5109,53.99419843,53.54204826,49.24128273,48.62633389,46.16932009,47.45449554,47.02832926,44.16095411,45.127821,48.48025705,50.56172182,50.04573776,51.30521833,50.18354729,48.26150548,48.76418377,51.53089941,51.78048458,50.34232237,49.47157307,49.51136982,51.93899823,55.82550643,52.20208712,56.46789408,54.44468126,59.03396277,62.56001301,61.44425819,61.35006396,58.4999853,56.47647078,58.02582701,
Georgia,GEO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3943662,88.43537415,87.5,85.33333333,58.85416667,101.9436997,118.6388891,166.9026155,67.82867881,45.69683964,57.75272739,53.56664052,57.15191566,62.66184255,63.32994311,71.62887576,78.25972647,79.73804799,85.31592742,89.88222935,89.15629877,87.02354933,78.67361847,87.71559726,91.01649234,95.94884735,102.3306148,103.4137656,107.0081835,102.9296009,
Ghana,GHA,Trade (% of GDP),NE.TRD.GNFS.ZS,63.63636364,62.58064516,52.68490375,48.63636364,43.77022654,43.86084584,34.25559947,37.36702128,41.17647059,40.07996002,44.04603807,36,35.91474245,37.84632962,40.12875536,37.80049214,31.74992338,22.04604497,18.04536358,22.39387712,17.62111453,10.07903506,6.320343316,11.54489834,18.81461112,24.2438376,36.71168749,45.84812332,42.24549941,41.08589105,42.72817813,42.48834926,45.99359586,56.66912012,62.02115274,57.42309429,72.20494413,85.40183797,80.59954325,81.70510403,116.0484302,110.0458542,97.48924317,97.28714571,99.67033435,98.17151411,65.92277107,65.35432229,69.51422561,71.59473853,75.37781579,86.29545385,93.16803513,81.65233262,88.45141177,99.24828287,88.60246498,
Gibraltar,GIB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,59.16431804,62.33510294,57.9471409,60.87956889,64.51701902,60.91646299,50.94789292,54.60231908,48.61483782,45.64418167,43.54017378,42.4150697,48.21067586,47.67304857,53.48171901,58.59690975,55.44823507,51.14213902,50.44221808,69.89672592,,,,,,,,,,,,
"Gambia, The",GMB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,79.74794174,87.71131855,90.98379009,91.48459086,78.70041303,69.54855895,74.52880068,77.48375,82.68852959,88.32316927,87.41173912,84.25261827,93.56919643,98.21476968,106.3346846,110.718123,103.972547,112.970541,115.9141284,97.78146652,102.722472,108.704991,108.819,120.3374042,131.4854153,64.10294689,67.44308365,64.62992213,49.91607894,59.27679803,50.95439438,48.3174981,53.87096227,52.41329752,56.35981989,46.92926319,59.64295092,68.85879303,82.98735495,82.35472461,81.06028452,70.95387763,63.21499858,67.26848456,66.49880579,67.52567479,75.13157872,70.44580383,77.77040284,75.12255838,65.90218979,
Guinea-Bissau,GNB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,34.18858777,38.47006914,39.98572778,46.78631843,44.26679366,31.1316203,33.20791806,41.90650735,43.78779478,48.79865967,54.52945335,46.91171733,49.1254312,38.26287155,64.68262293,67.46752471,37.07032416,50.32315395,63.60909023,55.08023526,46.97050272,47.77360999,55.01437562,41.58630061,50.763779,46.8104329,42.3601715,60.89989786,50.28654212,67.67764754,54.87335091,48.01758272,41.18439956,43.27161881,44.84511204,48.42766402,49.54120054,54.1167613,52.76756296,53.76117145,55.15023245,57.84432617,41.26333887,44.26330455,54.40153848,60.76063677,53.15952451,
Equatorial Guinea,GNQ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,119.4971412,97.28915663,101.0305275,75.16280985,74.6635798,75.14126828,44.81591198,56.33473586,80.79126465,95.95948402,79.16864834,91.88949249,101.1819286,93.79352964,99.48808168,99.68477421,,,333.5891344,434.1800622,381.2578619,240.6556747,259.5157762,153.0625691,201.24208,246.7072664,265.9829685,228.4037919,203.3438721,243.2750294,184.4745304,189.591383,191.8706153,354.9740606,504.8836747,399.9873522,531.7374352,412.1198257,334.1331018,351.1057158,251.1257448,307.0159022,245.9963184,131.0244718,118.5327824,134.0837899,128.6880066,122.2120771,144.668225,114.3773466,116.6754174,106.8932849,104.3791987,101.5236738,94.3335274,
Greece,GRC,Trade (% of GDP),NE.TRD.GNFS.ZS,24.67103115,24.51897022,25.39695776,26.73306329,26.92635254,27.99839293,28.64387132,27.39317156,26.72939399,27.14721438,23.10994329,23.31919994,25.31766417,31.73035071,35.47690681,35.32299071,34.87869224,34.66158369,33.13659566,35.53221171,44.5858238,47.14033547,41.85153238,41.17554239,40.89848538,40.38797571,42.65204496,42.31835696,39.61323472,40.78385531,40.12830713,38.59278732,38.82259294,37.02589861,36.16312189,37.1078808,37.49623344,39.27422875,42.26828025,47.37759844,58.41567754,56.13996927,50.34899626,48.19005372,49.8984416,50.90086412,52.85023864,57.52437422,59.32971572,47.74384654,52.82909793,57.84462004,61.81776664,63.51914245,67.14945369,63.39361648,61.63986902,
Grenada,GRD,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,83.35271668,83.44851185,95.0518692,95.54782534,102.030294,93.51117484,84.04763992,77.59456344,85.43350937,96.85844803,90.63335342,87.18744187,80.03772871,83.38497366,82.01502796,76.79657315,87.06708688,88.79452186,85.63148457,88.7659945,89.63329054,93.94490438,100.4821406,104.9652601,91.71777982,82.30610846,83.07660656,86.26971275,78.37998704,80.82174666,85.1384094,79.8488687,71.0790204,73.06352768,75.98772498,75.28299771,75.7790284,119.0634701,114.7213994,108.4665049,
Greenland,GRL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.86487827,92.92749447,102.7648285,92.89650326,97.21467696,109.5565516,87.08458366,113.5368486,128.8745223,100.1175442,97.09553683,88.22966574,82.53907688,,
Guatemala,GTM,Trade (% of GDP),NE.TRD.GNFS.ZS,27.1751655,25.4481309,25.20986359,30.21856193,33.47702513,36.39777951,38.07435105,35.72067423,35.15057436,35.23376677,36.34978992,35.98347441,37.44348736,41.086718,48.07211919,45.25631531,49.15584042,50.7125262,48.73818078,47.19960458,47.10548695,40.69125737,33.47481818,27.546959,28.1531148,24.93224559,30.64401925,38.14296343,38.03991399,39.78154615,45.86948547,39.52025622,45.36224907,43.77892815,42.3708927,44.68943034,40.39295296,41.55195116,44.42373996,46.36050685,49.1455879,69.54454922,66.03186001,65.95964992,69.07811716,66.04865508,66.81818653,67.89849736,64.12524377,57.10597923,62.1148985,63.98391427,60.98251179,58.54851252,56.71791511,51.30626369,46.8218679,
